id,text,predicted_class,predicted_confidence
225839,Food assistance and Supply of Logistics in the El Nino Induced Drought and Cyclone Idai and Kenneth in Southern Africa,Partial,0.031834155
276024,Assistance alimentaire et nutritionnelle d’urgence et appui au mécanisme commun de plaintes et de retours (CFM),Partial,0.07737117
276862,Multisector humanitarian response  in Madagascar  Food,Full,0.9701358
279976,Madagascar	WFP LONDON DONATION ACCT. USD,Full,0.8353586
285118,Madagascar	UNWFP - World Food Programe  -   Food Security,Full,0.7835409
285134,Madagascar - Flash Appeal (FA) - Food Security & Livelihoods,Full,0.75484747
285138,PREVENT AND TREAT MALNUTRITION / SCHOOL MEALS,Partial,0.05236585
285145,Madagascar Flash Appeal 2023 Food Security & Livelihoods,Full,0.8802776
285149,Madagascar Flash Appeal 2023 Food Security & Livelihoods,Full,0.8802776
285151,Madagascar	Food Security & Livelihoods,Partial,0.07160531
285153,Madagascar	Food Security & Livelihoods,Partial,0.07160531
285156,Opérationnalisation du Système d'Alerte Précoce (SAP) et des Actions Anticipatoires (AA) dans le Grand Sud pour une anticipation efficace du risque de sécheresse et une résilience accrue des populations et des institutions de Madagascar,Partial,0.41579852
285164,Food Security & Livelihoods,Partial,0.02102324
288341,"MADAGASCAR FA
 Food Security & Livelihoods",Partial,0.1651262
288343,Food Security & Livelihoods,Partial,0.02102324
288348,Food Security & Livelihoods,Partial,0.02102324
288349,Food Security & Livelihoods,Partial,0.02102324
288385,"Madagascar - Emergency Response and Preparedness
-- Food Security & Livelihoods",Partial,0.28958
288386,Food Security & Livelihoods,Partial,0.02102324
288390,"Madagascar	UNWFP - World Food Programme
- Food Security
-- USAID / BHA",Full,0.7756274
288392,"Madagascar/Drought-2021	Madagascar	UNWFP - World Food Programe
Food Security & Livelihoods
-- USAID / BHA",Full,0.5880236
288394,"Madagascar/Drought-2021	Madagascar	UNWFP - World Food Programe
Food Security
-- USAID / BHA",Full,0.69608307
290783,Food assistance and Supply of Logistics in the El Nino Induced Drought and Cyclone Idai and Kenneth in Southern Africa,Partial,0.031834155
297475,Fourniture d'une assistance alimentaire et nutritionnelle et renforcement des activités génératrices de revenus pour atténuer l''impact négatif de El Nino sur les populations à risque à Madagascar,Partial,0.20799269
297476,Fourniture d'une assistance alimentaire et nutritionnelle et renforcement des activités génératrices de revenus pour atténuer l''impact négatif de El Nino sur les populations à risque à Madagascar,Partial,0.20799269
306593,Support for humanitarian activities in Madagascar,Full,0.95754385
306770,"Madagascar	UNWFP - World Food Programme
- Food Security
-- USAID / BHA",Full,0.7756274
306775,Food Security & Livelihoods,Partial,0.02102324
306777,Food Security & Livelihoods,Partial,0.02102324
306778,Food Security & Livelihoods,Partial,0.02102324
306786,Food Security & Livelihoods,Partial,0.02102324
306790,Food Security & Livelihoods,Partial,0.02102324
306822,Food Security & Livelihoods,Partial,0.02102324
306823,Food Security & Livelihoods,Partial,0.02102324
306824,Food Security & Livelihoods,Partial,0.02102324
285157,Food Security & Livelihoods,Partial,0.02102324
306791,Food Security & Livelihoods,Partial,0.02102324
280414,"Assurer l'accès et la continuité scolaire avec des espaces d'apprentissage sûres, inclusives, vertes et résilientes pour les enfants les plus vulnérables du Grand Sud Est de Madagascar",Partial,0.4378264
280413,"Assurer l'accès et la continuité scolaire avec des espaces d'apprentissage sûres, inclusives, vertes et résilientes pour les enfants les plus vulnérables du Grand Sud Est de Madagascar",Partial,0.4378264
282854,"Early warning, disaster preparedness, rapid emergency response and support to COVID-19 vaccination campaigns in Western Madagascar",Partial,0.016006706
293627,"Iraq
Social protection",Full,0.88424957
318246,"Life-saving access to health care, social protection and psychosocial support for vulnerable refugees and Jordanians
---- Health",Partial,0.046232358
292887,"Lebanon: UNICEF's response to the Syria Crisis	Cross-Sectoral (two or more outcome areas)	
HAC-SYRIA REFUGEES
Social protection",Full,0.5000238
286361,"Cash Assistance for Essential Needs
UNRWA USA Support for Lebanon Cash Assistance",Full,0.9893979
282847,"Bridging the gap between communities, primary health care and secondary health service providers through tailored support of birth cash assistance and healthcare staff capacity strengthening in Lebanon.
---- HEALTH",Partial,0.40155232
308606,"Provisión de Asistencia Humanitaria a la Población Vulnerable Sujeta a  Múltiples Afectaciones (Conflicto Interno, Migración y/o Desastre) en Colombi",Full,0.89558226
334906,Colombian Red Cross		Colombia	2024		Protection	Comunicación Operacional,Full,0.9282616
334907,Colombian Red Cross		Colombia	2024		Protection	Comunicación Pública,Full,0.9258181
334945,"Colombian Red Cross	 Protection - Child Protection	Protección a niños, niñas y adolescentes en el conflicto armado en Colombia",Full,0.71957034
288266,"South Sudan/CE-Sudan Crisis	South Sudan(668)	Agency for Technical Cooperation and Development
USAID / BHA
--- WASH",Partial,0.4475287
332165,"Allocation Type: Reserve - Reserve allocation 1
WASH Emergency Response to Refugees and Returnees from Sudan in Joda Reception Centre
Project Start Date: 2024-02-01 - Project End Date: 2024-04-30
Project Code: CBPF-SSD-24-R-INGO-27492
Emergency Type: Conflict - Displacement",Full,0.9277301
325645,"Integrated lifesaving multipurpose cash assistance for supporting vulnerable populations in crisis-affected communities in Jonglei, Northern Bahr El Ghazel, and Unity States, South Sudan",Full,0.9750059
332265,"Allocation Type: Standard - Standard allocation 1
Provision of  Comprehensive  case management and child Protection  activities in Rubkona County of Unity State.
Project Start Date: 2024-09-16 - Project End Date: 2025-09-15
Project Code: CBPF-SSD-24-S-NGO-32713
Emergency Type: Conflict - Displacement",Full,0.94403744
325641,"Integrated lifesaving multipurpose cash assistance for supporting vulnerable populations in crisis-affected communities in Jonglei, Northern Bahr El Ghazel, and Unity States, South Sudan",Full,0.9750059
325638,"Integrated lifesaving multipurpose cash assistance for supporting vulnerable populations in crisis-affected communities in Jonglei, Northern Bahr El Ghazel, and Unity States, South Sudan",Full,0.9750059
332289,"Allocation Type: Standard - Standard allocation 1
Provision of Emergency life- saving WASH services to Population affected by acute food insecurity and conflict  and natural disasters in Pibor and Gumuruk Payams
Project Start Date: 2024-09-15 - Project End Date: 2025-06-14
Project Code: CBPF-SSD-24-S-NGO-32840
Emergency Type: Conflict - Displacement",Full,0.9461629
313384,To save lives and alleviate suffering,Partial,0.30614138
325644,"Integrated lifesaving multipurpose cash assistance for supporting vulnerable populations in crisis-affected communities in Jonglei, Northern Bahr El Ghazel, and Unity States, South Sudan",Full,0.9750059
328493,Colombia	Livelihoods and Economic Empowerment	Integrando Horizontes: Supporting Durable Local Integration for  Vulnerable Venezuelans and Host Communities in Colombia,Partial,0.06723922
328494,Colombia	Livelihoods and Economic Empowerment	Integrando Horizontes: Supporting Durable Local Integration for  Vulnerable Venezuelans and Host Communities in Colombia,Partial,0.06723922
328497,Colombia	Livelihoods and Economic Empowerment	Integrando Horizontes Sostenibles: Promoting the socioeconomic  integration of Venezuelan migrants and host communities in  Colombia by strengthening the circular economy sector and fostering  local sustainable development,Partial,0.1094158
328498,Colombia	Socio-cultural Inclusion and Social Cohesion	Integrando Horizontes Sostenibles: Promoting the socioeconomic  integration of Venezuelan migrants and host communities in  Colombia by strengthening the circular economy sector and fostering  local sustainable development,Partial,0.16464381
328499,Colombia	Protection	Integrando Horizontes Sostenibles: Promoting the socioeconomic  integration of Venezuelan migrants and host communities in  Colombia by strengthening the circular economy sector and fostering  local sustainable development,Partial,0.4460905
328500,Colombia	Protection	Integrando Horizontes: Supporting Durable Local Integration for  Vulnerable Venezuelans and Host Communities in Colombia,Full,0.52621764
328501,Colombia	Protection: GBV	Integrando Horizontes: Supporting Durable Local Integration for  Vulnerable Venezuelans and Host Communities in Colombia,Full,0.5607963
286425,Strengthening the national procurement of medicines and medical supplies for humanitarian health actions in Colombia by conducting a local market assessment,Full,0.72431093
313005,"Providing primary health, mental health, protection and education services to populations affected by armed conflict and Venezuelan border crisis in Catatumbo Region, Norte de Santander and Arauca  Colombia",Partial,0.04668475
315946,Meeting Urgent Health and Protection Needs while Reestablishing Institutional Connections in Conflict and Migration-Hit Areas,Partial,0.27767622
323291,Supporting access and protection of sexual and reproductive health rights of women and children affectd by the conflict and migration,Partial,0.26425
323332,Improving the health of vulnerable communities in urban and rural areas of Norte de Santander and Arauca in Colombia through a WaSH response with a focus on women and children’s needs,Partial,0.4610725
328482,"Colombia	Protection
ACOGIDA - Multisectoral Protection and Assistance for Social Integration and Self-Reliance of Vulnerable Venezuelan Refugees and Migrants (VRM) in Host Communities",Partial,0.4257778
328483,"Colombia	Protection: GBV
ACOGIDA - Multisectoral Protection and Assistance for Social Integration and Self-Reliance of Vulnerable Venezuelan Refugees and Migrants (VRM) in Host Communities",Partial,0.30076602
328484,"Colombia	Shelter
ACOGIDA - Multisectoral Protection and Assistance for Social Integration and Self-Reliance of Vulnerable Venezuelan Refugees and Migrants (VRM) in Host Communities",Partial,0.36668104
307647,To save lives and alleviate suffering,Partial,0.30614138
327098,To save lives and alleviate suffering,Partial,0.30614138
282828,Weaving ways: A comprehensive protection and health response with an integrated gender and inclusion approach to the migration crisis and armed conflict in Colombia,Partial,0.27653113
312555,Weaving ways: A comprehensive protection and health response with an integrated gender and inclusion approach to the migration crisis and armed conflict in Colombia,Partial,0.27653113
312556,Weaving ways: A comprehensive protection and health response with an integrated gender and inclusion approach to the migration crisis and armed conflict in Colombia,Partial,0.27653113
309864,Colombia/CE (IDPs)	Colombia	UNWFP - World Food Programe Food Assistance,Full,0.57369196
285169,"Strengthened community and individual response to protection threats, rights violations, and basic needs in situation of displacement.

- Protection activities funds: 1.409.656 EUR/ 1.532.188 USD 
- Food security & MPCA funds: 600.774 EUR/  652.995 USD - of which only 64.143 EUR are cash transfers (3% of the total contribution)
- WASH funds: 442.841 EUR/ 481.334 USD",Partial,0.3273222
312959,"Strengthened community and individual response to protection threats, rights violations, and basic needs in situation of displacement in Colombia and Peru.",Full,0.59832007
302942,"Protection and humanitarian multi-faceted needs of conflict -and displacement-affected communities in hard-to-reach areas of Nariño and NdS are addressed through a multisectoral response, encompassing emergency and protection assistance, including the strengthening of community protection strategies.",Partial,0.16588922
302943,"Protection	Protection and humanitarian multi-faceted needs of conflict -and displacement-affected communities in hard-to-reach areas of Nariño and NdS are addressed through a multisectoral response, encompassing emergency and protection assistance, including the strengthening of community protection strategies.",Partial,0.11129017
302944,"Protection and humanitarian multi-faceted needs of conflict -and displacement-affected communities in hard-to-reach areas of Nariño and NdS are addressed through a multisectoral response, encompassing emergency and protection assistance, including the strengthening of community protection strategies.",Partial,0.16588922
309863,Colombia/CE (IDPs)	Colombia	UNWFP - World Food Programe Food Assistance,Full,0.57369196
314758,NUOI - Support for WFP programmes,Full,0.94745827
307912,"Life-saving assistance with targeted protection and health interventions for the migrant population, Colombian IDPs, returnees and the host communities in the border areas between Colombia and Venezuela.",Partial,0.2242368
309868,Colombia/CE (IDPs)	Colombia	UNWFP - World Food Programe Food Assistance,Full,0.57369196
336231,"Seguridad Alimentaria y Nutrición
27,800	of which GBV Activities (amount)",Partial,0.15092055
336232,"Seguridad Alimentaria y Nutrición
86,605	of which GBV Activities (amount)",Partial,0.11112664
336234,Seguridad Alimentaria y Nutrición,Partial,0.058213286
336235,Seguridad Alimentaria y Nutrición,Partial,0.058213286
314702,"Food Security - Livelihoods	Provide multipurpose cash to Venezuelan migrants in La Guajira, Colombia to meet emergency food security needs and provide complementary nutrition activities. Additionally, provide grants for new livelihoods development to migrant families.",Full,0.72031796
309871,Colombia/CE (IDPs)	Colombia	UNWFP - World Food Programe,Full,0.6593776
309873,Social Protection,Full,0.9044839
336233,Recuperación Temprana,Full,0.91482466
328487,"Colombia	Protection	Pasos Hacía el Futuro (Steps toward the Future, PHF)",Full,0.7025452
328488,"Protection: GBV	Pasos Hacía el Futuro (Steps toward the Future, PHF)",Full,0.9355822
328506,Colombia	Protection: Child protection	Beyond Borders,Full,0.8055459
305863,Fortalecimiento del enfoque Una Salud en Colombia - Programa ECTAD,Full,0.78689194
302882,Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia,Partial,0.468195
302909,"The MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia. Promote that people affected by conflict can have access to immediate 
life-saving humanitarian assistance and they will be able to cover their basic needs and restore their health, 
psychosocial health, household well-being, and food status, in a timely manner and with dignity",Partial,0.15457062
302918,"Provision of emergency humanitarian and protection assistance to 
populations affected by conflict and displacement in Colombia.",Full,0.96482074
302937,"Provide access to humanitarian assistance and protection mechanisms to individuals affected by the Colombian conflict and/or the Venezuelan crisis in Colombia
-- SIDA
-- Water Sanitation Hygiene",Partial,0.16867362
324764,"Colombia/ER4
----- Water, Sanitation and Hygiene
----- USAID/BHA",Partial,0.48488596
325311,Colombia Humanitarian Response Plan 2024		Water Sanitation Hygiene,Full,0.774224
325317,Improving living conditions and local integration of the migrant population and host communities in the municipalities of Apartado (Antioquia) and Ipiales (Nariño).,Partial,0.25040922
325327,Colombia Humanitarian Response Plan 2024		Water Sanitation Hygiene,Full,0.774224
302851,"Providing primary health, mental health, protection and education services to populations affected by armed conflict and Venezuelan border crisis in Catatumbo Region, Norte de Santander and Arauca – Colombia
--- Emergency Shelter and NFI",Partial,0.042918522
302870,"This project aims to implement the organization's response under its vision of the triple nexus, in the Colombian pacific coast, especially in Valle del Cauca, Choco, Cauca and Nariño Departments, where consolidated peace is at the center of the changes needed to allow communities to move from insecurity and lack of access to rights to a scenario of protection and development",Full,0.5105104
302906,"The MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia. Promote that people affected by conflict can have access to immediate 
life-saving humanitarian assistance and they will be able to cover their basic needs and restore their health, 
psychosocial health, household well-being, and food status, in a timely manner and with dignity",Partial,0.15457062
302915,"Provision of emergency humanitarian and protection assistance to 
populations affected by conflict and displacement in Colombia.",Full,0.96482074
302936,"Provide access to humanitarian assistance and protection mechanisms to individuals affected by the Colombian conflict and/or the Venezuelan crisis in Colombia
-- SIDA
-- Emergency Shelter and NFI",Partial,0.16557655
308612,Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia,Partial,0.468195
325309,Colombia Humanitarian Response Plan 2024		Emergency Shelter and NFI,Full,0.5848652
325320,Improving living conditions and local integration of the migrant population and host communities in the municipalities of Apartado (Antioquia) and Ipiales (Nariño).,Partial,0.25040922
325326,Colombia Humanitarian Response Plan 2024		Emergency Shelter and NFI,Full,0.5848652
280480,"Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia
---- Food Security",Partial,0.43423918
302865,"This project aims to implement the organization's response under its vision of the triple nexus, in the Colombian pacific coast, especially in Valle del Cauca, Choco, Cauca and Nariño Departments, where consolidated peace is at the center of the changes needed to allow communities to move from insecurity and lack of access to rights to a scenario of protection and development",Full,0.5105104
302883,"Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia
---- Food Security",Partial,0.43423918
302896,"Foster the social and economic integration of FARC ex-combatants and neighboring rural communities.The focus will be on strengthening the capacities of relevant institutions (Departmental Education Secretariats (SED) and Municipal Education Secretariats (SEM), Educational Institutions (EI), and the Ministry of Education (MEN)), civil society (FUCEPAZ) and project graduates to independently continue promoting the social and economic inclusion of excombatants and their neighboring communities.",Partial,0.32544878
302903,"The MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia. Promote that people affected by conflict can have access to immediate 
life-saving humanitarian assistance and they will be able to cover their basic needs and restore their health, 
psychosocial health, household well-being, and food status, in a timely manner and with dignity",Partial,0.15457062
325310,Colombia Humanitarian Response Plan 2024		Food Security,Full,0.8271319
325321,Improving living conditions and local integration of the migrant population and host communities in the municipalities of Apartado (Antioquia) and Ipiales (Nariño).,Partial,0.25040922
325328,Colombia Humanitarian Response Plan 2024		Food Security,Full,0.8271319
299768,"Providing primary health, mental health, protection and education services to populations affected by armed conflict and Venezuelan border crisis in Catatumbo Region, Norte de Santander and Arauca – Colombia
--- Protection",Partial,0.054419708
302862,"This project aims to implement the organization's response under its vision of the triple nexus, in the Colombian pacific coast, especially in Valle del Cauca, Choco, Cauca and Nariño Departments, where consolidated peace is at the center of the changes needed to allow communities to move from insecurity and lack of access to rights to a scenario of protection and development",Full,0.5105104
302890,"Amazonia Alliance: Humanitarian action to improve protection and access to basic services for vulnerable groups such as conflict-affected communities, neglected minority groups and indigenous populations affected by humanitarian crises in Putumayo and Amazonas",Partial,0.48956436
302900,"The MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia. Promote that people affected by conflict can have access to immediate 
life-saving humanitarian assistance and they will be able to cover their basic needs and restore their health, 
psychosocial health, household well-being, and food status, in a timely manner and with dignity",Partial,0.15457062
302912,"Provision of emergency humanitarian and protection assistance to 
populations affected by conflict and displacement in Colombia.",Full,0.96482074
302932,"Intersectoral Emergency Response Mechanism and MIRE Nexus. MIRE+ has the capacity to reach 
the entire Colombian territory to provide assistance in hard-to-reach areas affected by the armed conflict, connecting emergency response with early recovery and preparing communities to access development.",Partial,0.26320726
302934,"Darien Emergency Response. NRC will scale up its response to address the most pressing needs of refugees and migrant children, women  and men crossing the border through WASH, Shelter, Protection/ICLA and Education in Emergencies services. NRC will develop an integrated multi-sectoral response that will be coordinated between Colombia and Panamá. This will allow for improved access to services for the population affected by the humanitarian crisis.
-- SIDA
-- Protection",Partial,0.4681635
308616,Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia,Partial,0.468195
324763,"Colombia/ER4
----- Protection
----- USAID/BHA",Full,0.7580574
325307,Colombia Humanitarian Response Plan 2024		Protection,Full,0.7773999
325322,Improving living conditions and local integration of the migrant population and host communities in the municipalities of Apartado (Antioquia) and Ipiales (Nariño).,Partial,0.25040922
325324,Colombia Humanitarian Response Plan 2024		Protection,Full,0.7773999
335869,"Apoyo a estrategias de protección, recuperación y diversificación de medios de vida y subsistencia, incluidas Cash-Based Interventions",Full,0.54125905
335870,"Apoyo a estrategias de protección, recuperación y diversificación de medios de vida y subsistencia, incluidas Cash-Based Interventions",Full,0.54125905
328489,Livelihoods and Economic Empowerment	Horizons of Fraternity: Accompanying and protecting the migrant  population on their way to effective inclusion in Colombia,Partial,0.21036033
328490,Protection	 Horizons of Fraternity: Accompanying and protecting the migrant  population on their way to effective inclusion in Colombia,Full,0.76717573
328491,Protection: GBV	 Horizons of Fraternity: Accompanying and protecting the migrant  population on their way to effective inclusion in Colombia,Full,0.8927948
326783,Colombia. Humanitarian Response	Humanitarian response in Colombia,Full,0.5257955
333720,"Allocation Type: Rapid Response - CERF Rapid Response: South Sudan 2024 (Flood response)
Provision of Life-Saving Cash, Shelter and Non-Food Items Assistance to Flood-Affected Households in Aweil East, Nasir, Mayendit, Rubkona and Fangak, South Sudan
Project Start Date: 2024-09-30 - Project End Date: 2025-03-29
Project Code: CERF-SSD-24-RR-IOM-33441
Emergency Type: Climate / natural disaster - Flood",Full,0.9486321
280728,"Amazonia Alliance: Humanitarian action to improve protection and access to basic services for vulnerable groups such as conflict-affected communities, neglected minority groups and indigenous populations affected by humanitarian crises in Putumayo and Amazonas",Partial,0.48956436
320766,"Hunger, conflict and peace. Protect food security with a triple nexus approach: from humanitarian to development and peace.",Partial,0.061543707
280483,"Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia
---- Health",Partial,0.44471335
306688,"Colombia/CE (IDPs)	Colombia	Doctors of the World
--- Protection
--- USAID / BHA",Full,0.5547529
307743,"Humanitarian health care for the vulnerable population that faces multiple affectations due to conflict, migration or natural disasters in Colombia",Full,0.5286796
308610,Cycle IV of the MIRE Rapid Response Mechanism: front line protection and humanitarian assistance to conflict-affected communities in Colombia,Partial,0.468195
316016,"Colombia/ER4
----- Health
----- USAID/BHA",Full,0.69127434
274705,Canada Contribution to OCHA 2024,Full,0.98791444
305215,OCHA Carry over from 2023 to 2024,Full,0.91961354
305496,Sweden (Sida) Contribution to OCHA 2024,Full,0.9667786
305504,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
306813,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
308822,Jersey Contribution to OCHA 2024,Full,0.98238844
309976,OCHA unearmarked allocation 2024,Full,0.98617226
313024,European Commission (DG-ECHO) Contribution to OCHA 2024,Full,0.9815153
313050,European Commission (DG-ECHO) Contribution to OCHA 2024,Full,0.9815153
329295,Austria Contribution to OCHA 2024,Full,0.98680705
329303,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
329336,Germany Contribution to OCHA 2024,Full,0.9873247
329829,Portugal Contribution to OCHA 2024,Full,0.9830351
294258,"Mitigate the worst effects of water scarcity and hunger through access to safe water, sanitation and hygiene services and provision of emergency assistance to vulnerable communities in acute crises in Sub-Saharan Africa",Partial,0.06213914
297886,"Emergency assistance in terms of food security, nutrition, WASH to vulnerable populations affected by the humanitarian crisis in the Sahel region",Partial,0.062402
320769,Assistance humanitaire aux les populations déplacées et les familles d'accueil vulnérables dans la région de Tillabéri au Niger,Full,0.5654028
331687,"Allocation Type: Reserve - 2024 Allocation Spéciale Flagship
Projet de Sécurisation des Ressources des Ménages déplacés, réfugiés et communautés hôtes dans la commune de chétimari, Région de Diffa (PSRM)
Project Start Date: 2024-08-01 - Project End Date: 2025-07-31
Project Code: CBPF-NER-24-R-NGO-32687
Emergency Type: Conflict - Displacement",Full,0.91127956
264152,"Projet d’Appui à la Réinstallation, à l’Accompagnement et à la Stabilisation des populations des villages vulnérables autochtones et retournés du Lac Tchad (Région de Diffa au Niger) « PARAS - Lac TCHAD",Full,0.5821961
271702,"Humanitarian assistance in Niger and Chad - in German: Unterstützung bei der Wiederansiedlung, Begleitung und Stabilisierung der Lebensbedingungen der Gastgemeinschaften und Vertriebenen am Tschadsee",Partial,0.175832
305988,donation of freight to Niger	Cross-Sectoral (two or more outcome areas),Full,0.98175365
309237,"HAC-NIGER
------ Thematic Cross Sectoral - Niger	Cross-Sectoral (two or more outcome areas)	THM HUMANITAR 2022-2025",Full,0.7015566
333581,"Allocation Type: Rapid Response - CERF Rapid Response: Niger 2024 (Floods)
Réponse d’urgence multisectorielle (WASH et Education) aux inondations dans les régions de Maradi et Dosso
Project Start Date: 2024-10-18 - Project End Date: 2025-04-17
Project Code: CERF-NER-24-RR-CEF-33722
Emergency Type: Climate / natural disaster - Flood",Full,0.95798016
243134,Strengthen social cohesion and well-being for children that are internally displaced or refugee in Tillabery and Tahoua,Partial,0.3344638
293699,Flexible humanitarian funding from Save the Children International's Humanitarian Fund Protection - Child Protection,Full,0.98467535
293700,Flexible humanitarian funding from Save the Children International's Humanitarian Fund Protection - Child Protection,Full,0.98467535
308715,Flexible humanitarian funding from Save the Children International's Humanitarian Fund,Full,0.9877978
321875,Emergency assistance to respond to floods in Maradi Niger,Full,0.8924256
282474,Niger 2024	EHA (Water Sanitation Hygiene),Full,0.86400044
282479,Niger 2024	Securite alimentaire (Food Security),Full,0.9043208
282481,Niger 2024	EHA (Water Sanitation Hygiene),Full,0.86400044
302104,"Appui multisectoriel en sécurité alimentaire et eau, hygiène, assainissement dans la région de Tillabéry, auprès des populations affectées par les déplacements.",Partial,0.27153522
302105,"Appui multisectoriel en sécurité alimentaire et eau, hygiène, assainissement dans la région de Tillabéry, auprès des populations affectées par les déplacements.",Partial,0.27153522
302106,"Appui multisectoriel en sécurité alimentaire et eau, hygiène, assainissement dans la région de Tillabéry, auprès des populations affectées par les déplacements.",Partial,0.27153522
318610,Programme d’aide Alimentaire Programmée au NIGER (PAAPN) - AAP 2024,Full,0.8941707
327070,To save lives and alleviate suffering,Partial,0.30614138
321877,Emergency assistance to respond to floods in Maradi Niger,Full,0.8924256
312710,"Amélioration de la sécurité alimentaire grâce à des interventions agricoles d’urgence dans les communes flagship et vulnérables de Diffa, Tahoua et Tillabéri",Full,0.5037222
315086,Renforcement de la résilience des communautés de la région de Tillabéri affectées par des crises multidimensionnelles,Full,0.6639699
320272,"Réponse multisectorielle aux besoins urgents des populations affectées par la crise sécuritaire au Niger (nutrition, santé, protection et coordination). ",Partial,0.22097842
274714,Canada Contribution to OCHA 2024,Full,0.98791444
305157,OCHA Carry over from 2023 to 2024,Full,0.91961354
305484,Sweden (Sida) Contribution to OCHA 2024,Full,0.9667786
305508,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
309962,OCHA unearmarked allocation 2024,Full,0.98617226
313017,European Commission (DG-ECHO) Contribution to OCHA 2024,Full,0.9815153
313043,European Commission (DG-ECHO) Contribution to OCHA 2024,Full,0.9815153
329298,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
301271,"Multisektorale Schutzmaßnahmen für Kinder und Heranwachsende in der zentralen Sahelzone (Burkina Faso, Mali und Niger) gegen Gewalt akute Unterernährung und Armut",Full,0.605295
328539,Shelter	DIRECT HUMANITARIAN ASSISTANCE TO VULNERABLE POPULATIONS AFFECTED BY FORCED DISPLACEMENT IN NIGER- PHASE VIII,Full,0.82942724
333601,"Allocation Type: Rapid Response - CERF Rapid Response: Niger Jul 2024 (Anticipatory Action - Floods)
Assistance humanitaire anticipatoire pou les populations affectées pour faire face aux inondations dans 4 communes de la région de Dosso
Project Start Date: 2024-12-03 - Project End Date: 2025-06-02
Project Code: CERF-NER-24-RR-IOM-33353
Emergency Type: Climate / natural disaster - Flood",Full,0.96000147
333603,"Allocation Type: Rapid Response - CERF Rapid Response: Niger 2024 (Floods)
Assistance humanitaire en abris et biens non-alimentaires pour les populations sinistrées des inondations dans la région de Dosso, Département de Doutchi.
Project Start Date: 2024-10-15 - Project End Date: 2025-04-14
Project Code: CERF-NER-24-RR-IOM-33719
Emergency Type: Climate / natural disaster - Flood",Full,0.9400218
307243,"Enhanced Humanitarian Assistance, Social Cohesion and Resilience for Crisis-Affected Populations in Niger",Partial,0.37249696
311856,"Assistance d’urgence aux populations déplacées et aux communautés hôtes affectées par les crises sécuritaires et les catastrophes liées au climat au Niger (abris, articles non alimentaires et eau, hygiène et assainissement (EAH)",Partial,0.06864433
283280,"Protection - Gender-Based Violence	strenghten protection services to Nigerian and central african refugees and host communities
---- USA / BPRM",Full,0.6196154
315070,"Strengthening critical humanitarian response in child protection, GBV and education for vulnerable refugees and migrant children and their families in transit in Bolivia, Brazil, Chile, Dominican Republic, Peru and Trinidad and Tobago",Partial,0.17079687
316134,"HAC-VENEZUELA
--- Venezuela: 2024 HAC contribution from Sweden, non-thematic	Cross-Sectoral (two or more outcome areas)
--- SIDA
---- Health",Full,0.8630867
328745,HAC-VENEZUELA	Japan	Venezuela	SM240465	Venezuela: Development of Cold Chain for the Expanded Programme on Immunization	Health,Full,0.7247752
310333,"Camp Coordination / Management	Helping CBM support rehabilitation services, the provision of assistive devices, referrals, and installation of accessibility services, and promoting inclusion of individuals with disabilities in decision-making in the camps and host community.",Partial,0.048055604
312707,"Provision of integrated multi-sectoral high-impact interventions in WASH, Education, Multi-Purpose Cash, and Common Service for Communication and Community Engagement (CCE) for vulnerable women and children in 5 Districts of Bangladesh",Full,0.7716165
302186,"Integrierte Humanitäre Hilfe in den Bereichen Schutz, Wasser- und Sanitärversorgung, Ernährungssicherung und Gesundheit für vulnerable Migrant:innen und Gastgemeinden mit einem Fokus auf indigene Gruppen in Vichada, Kolumbien und Amazonas und Delta Amacur",Partial,0.15627068
307531,Provide food assistance through the cash modality  and to provide emergency school feeding assistance,Full,0.5972798
274713,Canada Contribution to OCHA 2024,Full,0.98791444
305162,OCHA Carry over from 2023 to 2024,Full,0.91961354
305486,Sweden (Sida) Contribution to OCHA 2024,Full,0.9667786
309965,OCHA unearmarked allocation 2024,Full,0.98617226
313021,European Commission (DG-ECHO) Contribution to OCHA 2024,Full,0.9815153
