id,text
316316,"HAC-SYRIA
----- 2024 HAC contribution from Sweden, non-thematic	Cross-Sectoral (two or more outcome areas)		
----- SIDA
----- Education Education support for Syria’s children and youth affected by crisis As per HNO 2024, the sector PIN indicates a 4% increase from the previous year for children and teachers in need of education assistance. Access to education remains a challenge for many children, as the numbers of Out of School Children remain high. The main barriers are related to the deteriorating economic situation and the ongoing protracted crisis. Even for children in school, learning spaces continue to be unconducive with overcrowded classrooms, limited number of teachers and limited availability of teaching and learning materials.
UNICEF proposes to provide 3,182,074 children and teachers with education services in areas of severity 3-5. This includes children from preprimary, primary and secondary school-aged girls and boys to enable them to develop foundational numeracy and literacy skills, as well as life and citizenship skills, in order to strengthen child, family and community resilience. Additionally, support to enhance the physical learning spaces as well as provision of psychosocial support for children and teachers. 
UNICEF will contribute to: 
A. Providing equitable access to education 
B. Supporting quality education in protective environment
C. Strengthening education systems 
Access will be promoted through Back-to-Learning Campaigns, Vouchers-for-Education, provision of non-formal education programs, school textbooks and school supplies, support to national exams to enhance access to accredited education as part of a multi-sector approach, rehabilitation of schools (formal and nonformal) and provision of temporary classrooms. Rehabilitation is also needed in lower severity areas, where displaced children and returnees as well as large numbers of host community children reside, to contribute to resilience and social cohesion. 
For school rehabilitation UNICEF coordinates with relevant authorities to identify schools in need. UNICEF conducts an assessment to confirm needs and works through vetted independent contractors to commence rehabilitation, including the improvement of WASH facilities, enhancing accessibility for children with disabilities. This is complemented by the provision of school furniture and supplies.
UNICEF will support the Self-learning program to ensure that OOSC have an opportunity to learn, this includes provision of materials, establishment of learning spaces, provision of supplies and support to teacher training. To improve the quality of education services, UNICEF will ensure schools are child-friendly, with teachers trained in child-centered pedagogy, and where children develop academic, cognitive, life and psychosocial skills that empower them to engage, relate, cope and contribute to community and family life. Due to the large number of children at different learning levels within grades, children will be provided with remedial learning support. To support system resilience, UNICEF will establish Parent Teacher Associations that cooperate with Headmasters, and train education staff on monitoring schools, staff performance and children’s learning. UNICEF monitors ongoing activities through staff and implementing partner visits, Third Partner Monitoring and through established feedback mechanisms. In NWS, TPMs provide on-site verification and beneficiary interviews. 
PROTECTION RISK ANALYSIS
1. Attack on education and safety of children on their way to school 2.Increased risks of GBV if latrines are not separated or there are no locks on the doors and light. 3.Increased risk of host-community tension due to assistance packages given to IDPs, 4. Risk of sexual exploitation by Teacher education personnel, NGO staff (risk of harassment) of boys and girls 5. Teachers or other education personnel participate in physical punishment or bullying of students Or Students participate in bullying of students
PSEA policy will be respected as per UNICEF rules and mandate.
RISKS, ASSUMPTIONS AND MITIGATION MEASURES Risk Likelihood Impact Mitigation Children working with contractors Zero tolerance"
316325,"Response to Floods Assistance in response to floods
Shelter, WASH, Cash"
316328,"MDRBR011
WASH, CASH, SHELTER, PROTECTION	Assistance in response to floods"
316331,"MDRIQ016
WASH, CASH, PROTECTION"
316332,"MDRKZ013
WASH, CASH, PROTECTION"
316348,"MDRKG019
WASH, Shelter, Protection, Health, NFI, CASH"
316349,"MDRLS008
WASH, CASH, HEALTH	assistance in response to drought"
316350,"MDRMG022
WASH, CASH, PROTECTION"
316351,"MDRML018
WASH, Health, CASH, Protection	Assistance in response to Dengue Outbreak (Top Up)"
316352,"MDRMR017
WASH, CASH, SHELTER, PROTECTION, MIGRATION"
316353,"MDRMZ024
WASH, CASH, HEALTH	aSSIStance in response to drought"
316355,"MDRZA016
WASH, Shelter, Protection, Health, NFI, CASH"
316356,"MDRUG050
WASH, CASH, HEALTH, PROTECTION, SHELTER"
316359,"MDRZM022
WASH, CASH, HEALTH, PROTECTION"
316360,"MDRZM022
WASH, Health, CASH, Protection"
316369,Multisectoral humanitarian crisis response in Niger Assistance alimentaire aux réfugiés Le projet vise à apporter de l'aide alimentaire aux personnes réfugiés. Le PAM se propose d'apporter une assistance alimentaire à travers la distribution gratuite ciblée sur une période de 12 mois à 200 000 réfugiés. En outre le projet assistera également les enfants6-23 mois dans le cadre de la prévention de la malnutrition.
316382,"Multisectoral humanitarian crisis response in El Salvador Asistencia Alimentaria a Familias afectadas por diferentes impactos climáticos (epoca lluviosa) La intervención está dirigida a apoyar la respuesta a emergencias a las familias mas vulnerables cuya seguridad alimentaria y nutricional se ha deteriorado debido a los efectos de diferentes choques climáticos y el efecto del fenomeno del niño que actualmente está afectando a nuestra region. A partir de eso, se espera que se haga un proceso de focalización en zonas del país que segun los resultados del estudio de Seguridad Alimentaria y nutricional, se encuentren en inseguridad alimentaria en emergencia."
316384,Multisectoral humanitarian crisis response in Guatemala Recuperación temprana para comunidades afectadas por emergencias Promover la recuperación de medios de vida y servicios básicos de las comunidades afectadas por emergencias en zonas con alta inseguridad alimentaria.
316505,"MDRGD001	WASH, CASH, HEALTH, PROTECTION"
316507,"MDRSO018	WASH, CASH, HEALTH, PROTECTION, SHELTER"
316508,"MDRET035	WASH, CASH, HEALTH, PROTECTION, SHELTER"
316509,"MDRBI020 (Update)	WASH, CASH, HEALTH, SHELTER"
316510,"MDRBW005	WASH, CASH, HEALTH, PROTECTION"
316511,"MDRAM013	WASH, CASH, HEALTH, SHELTER"
316512,"MDRLK019	WASH, Health, CASH, PROTECTION, SHELTER"
316631,"UOSSM Suisse - Union des Organisations de Secours et Soins Médicaux-Suisse to Uluslararası Tıbbi Bakım ve Yardım Organizasyonları Birliği Türkiye Temsilciliği
Providing Protection Services including Cash Assistance to the Most Vulnerable Syrian Orphan Children"
316642,"UOSSM USA to Uluslararası Tıbbi Bakım ve Yardım Organizasyonları Birliği Türkiye Temsilciliği
Protection - Child Protection	Providing Comprehensive Protection Services including Cash Assistance to the Most Vulnerable Syrian Orphan Children"
316667,"Support the delivery of essential health and nutrition supplies and services to address the needs of the most vulnerable mothers and children in Sudan. UNICEF: Lifesaving nutrition preventive and curative interventions targeting most vulnerable population across Sudan The malnutrition situation in Sudan remains dire with an expected increase in the number of children with acute malnutrition due to the deteriorating nutrition determinants as result of the ongoing catastrophic humanitarian crisis. The nutrition sector estimates that 4.7 million children under five and pregnant and lactating women are acutely malnourished and in need humanitarian assistance in 2024.

Through this project, UNICEF aims to (1) increase equitable access to an integrated lifesaving and preventive nutrition services focusing more on the “1000- day window”- as a critical opportunity to prevent child wasting and stunting among under five children, (2) improve early detection of acute malnutrition (3) improve access to quality lifesaving nutrition services to treat severe acute malnutrition among under-five children. UNICEF will target all states in the country with more focus on hotspots and IDP hosting states through scaling up integrated lifesaving nutrition preventive and curative services.

The preventive package includes iron-folate supplementation for pregnant and lactating women, maternal, infant and young child feeding nutrition (MIYCN) counseling and support for pregnant and lactating women. The package for under five children includes the provision of micronutrient supplements, Growth Monitoring and Promotion, as well as deworming. Overall, 1.4 million pregnant and lactating women, and over 4.9 million under five will be targeted with the preventive package. Additionally, UNICEF will support the provision of cash transfers to 150,000 of the poorest pregnant women and caregivers of children under-two to help eliminate the financial barriers that women and children may experience in accessing nutritious diets and essential nutrition services. UNICEF will ensure more focus on IYCF-E interventions as part of emergency preparedness and response, with intensive advocacy and orientations to mobilize humanitarian partners to protect and support infant feeding in the emergency context.

UNICEF will strengthen early detection and referral of children suffering from wasting. The key strategy will be large-scale integrated nutrition campaigns through house-to-house modality to significantly scale up the early identification, referral, and management of acutely malnourished children, in addition to integrating it with other preventive services such as micronutrient supplementation for children and women. Through this, 4.9 million children under five will be targeted with early detection of wasting and referral activities. 

UNICEF will work toward the expansion of the geographical coverage of the treatment programme for severe acute malnutrition through the establishment of fixed and mobile sites to reach the planned target of 539,858 children under five suffering from SAM, representing 75 per cent of children under five with SAM in 2024. As part of this, UNICEF will continue working closely with WFP and WHO to ensure the complementarity and continuum of care among the three levels of management for acute malnutrition program. Different strategies will be implemented including (i) maintaining functionality and expanding coverage of OTPs to deliver lifesaving nutrition services and (ii) supporting mobile clinics to reach displaced, hard-to-reach communities with lifesaving nutrition services, and (iii) Expanding active case finding.  Additionally, UNICEF will support evidence generation through implementing SMART surveys.  

To support the implementation of integrated preventive and curative nutrition services UNICEF will:
•Secure the pipeline of all essential preventive and curative nutrition supplies to prevent and treat children with malnutrition. 
•Expand the partnerships with various stakeholders across the country.   
•Strengthen the health system through efforts to strengthen supply chain management, nutrition information systems, monitoring, frontline nutrition workers payment and capacity building."
316737,"Duration From 270624 to 311224 (6 months) Provision of Emergency integrated Nutrition and Health interventions to vulnerable population in Borno and Yobe states, NE Nigeria. The overall aim is to reduce mortality, morbidity and undernutrition by providing life-saving nutrition and health services in health facilities and communities.
1.	Affected populations have improved access to quality primary healthcare services in the targeted areas for reduction of morbidity and mortality
2.	Affected populations have access to quality nutrition treatment and preventive services through strengthening the capacity of health facilities
The program will be focusing on; 
-	Provision of quality primary health care services that includes basic management and prevention of communicable diseases for all age groups from children to adults, 
-	Providing medical equipment, supplies and pharmaceuticals and nutritional supplies to the health facilities through the award and in coordination with SMOH and LGA authorities.
-	Sexual and Reproductive health services; antenatal and postnatal care services, support to uncomplicated vaginal delivery services and minor perinatal complications, 
-	Support to referral services for specialized care.
-	 Support to Routine Childhood Immunization in collaboration with SMOH and WHO.
-	 Support to provision of clinical management of minor physical injury
-	 Prepositioning of treatment kits and supplies for Cholera and Measles outbreak in the targeted LGAs 
-	Provision of nutrition services through IMAM approach in targeted communities.
-	Supplementary Nutrition assistant program through CVA modality for PBW (Porridge MOM)
-	Reinforcement of technical capacity through sector/sub-sector specific technical trainings for quality service delivery. 
-	Building institutional and community capacity for promotion and provision of appropriate IYCF-E integrated with priority health and hygiene practices.
Target:
1.	Children 0-59 months of age for malnutrition treatment and other children for provision of primary health services. 
2.	Women: key target of the project, both in its direct activities (e.g. Care Groups) and preventive and curative health services, as well as with the women empowerment agenda applied across the project.
3.	Men: men in the targeted communities will be provided with primary health care services for the management of non-communicable diseases (NCD) and communicable diseases. 
4.           Health workers and community-based structures e.g CHIPS, CV etc
5.           People with Disability and Special Needs."
316747,"Annual programme 2024 – Top up Syrien Saving lives, creating safer communities, facilitating stabilisation & redevelopment efforts in Ar-Raqqa and Deir-er-Zor (DEZ). The intervention aims to 1) Saves lives: Provide lifesaving and life-sustaining EORE through Community Focal Points (CFPs), in areas with a high severity of needs, to women, girls, boys and men, and by safely removing explosive hazards from contaminated communities. 2) Enhance protection: Enhance the prevention and mitigation of protection risks and respond to protection needs through DCA’s systems for internal referrals through CL activity (namely to psychosocial support and Cash for Food) as well as external referrals (for victim assistance, namely prosthetics and assistive device provision). 3) Increase resilience and access to services: By clearing EO from buildings, agricultural land, and key infrastructure, increase the resilience of affected communities by improving access to livelihood opportunities and basic services, especially among the most vulnerable households and communities in areas with a high severity of needs."
316949,Urban social assistance to support vulnerable and labour constrained households in Harare and Bulawayo.
317126,"Multi-sectoral cash assistance, WASH lifesaving, protection and education services to children and people in need in targeted governorates in Syria.
---- EDUCATION Education support for Syria’s children and youth affected by crisis As per HNO 2024, the sector PIN indicates a 4% increase from the previous year for children and teachers in need of education assistance. Access to education remains a challenge for many children, as the numbers of Out of School Children remain high. The main barriers are related to the deteriorating economic situation and the ongoing protracted crisis. Even for children in school, learning spaces continue to be unconducive with overcrowded classrooms, limited number of teachers and limited availability of teaching and learning materials.
UNICEF proposes to provide 3,182,074 children and teachers with education services in areas of severity 3-5. This includes children from preprimary, primary and secondary school-aged girls and boys to enable them to develop foundational numeracy and literacy skills, as well as life and citizenship skills, in order to strengthen child, family and community resilience. Additionally, support to enhance the physical learning spaces as well as provision of psychosocial support for children and teachers. 
UNICEF will contribute to: 
A. Providing equitable access to education 
B. Supporting quality education in protective environment
C. Strengthening education systems 
Access will be promoted through Back-to-Learning Campaigns, Vouchers-for-Education, provision of non-formal education programs, school textbooks and school supplies, support to national exams to enhance access to accredited education as part of a multi-sector approach, rehabilitation of schools (formal and nonformal) and provision of temporary classrooms. Rehabilitation is also needed in lower severity areas, where displaced children and returnees as well as large numbers of host community children reside, to contribute to resilience and social cohesion. 
For school rehabilitation UNICEF coordinates with relevant authorities to identify schools in need. UNICEF conducts an assessment to confirm needs and works through vetted independent contractors to commence rehabilitation, including the improvement of WASH facilities, enhancing accessibility for children with disabilities. This is complemented by the provision of school furniture and supplies.
UNICEF will support the Self-learning program to ensure that OOSC have an opportunity to learn, this includes provision of materials, establishment of learning spaces, provision of supplies and support to teacher training. To improve the quality of education services, UNICEF will ensure schools are child-friendly, with teachers trained in child-centered pedagogy, and where children develop academic, cognitive, life and psychosocial skills that empower them to engage, relate, cope and contribute to community and family life. Due to the large number of children at different learning levels within grades, children will be provided with remedial learning support. To support system resilience, UNICEF will establish Parent Teacher Associations that cooperate with Headmasters, and train education staff on monitoring schools, staff performance and children’s learning. UNICEF monitors ongoing activities through staff and implementing partner visits, Third Partner Monitoring and through established feedback mechanisms. In NWS, TPMs provide on-site verification and beneficiary interviews. 
PROTECTION RISK ANALYSIS
1. Attack on education and safety of children on their way to school 2.Increased risks of GBV if latrines are not separated or there are no locks on the doors and light. 3.Increased risk of host-community tension due to assistance packages given to IDPs, 4. Risk of sexual exploitation by Teacher education personnel, NGO staff (risk of harassment) of boys and girls 5. Teachers or other education personnel participate in physical punishment or bullying of students Or Students participate in bullying of students
PSEA policy will be respected as per UNICEF rules and mandate.
RISKS, ASSUMPTIONS AND MITIGATION MEASURES Risk Likelihood Impact Mitigation Children working with contractors Zero tolerance"
317127,"Multi-sectoral cash assistance, WASH lifesaving, protection and education services to children and people in need in targeted governorates in Syria.
---- CP Strengthening Child Protection interventions for girls and boys most at risk of violence, abuse, neglect and exploitation across whole of Syria In light of the devastating and long-term effects of earthquakes, ongoing armed conflict, limited livelihood opportunities, as well as new and old layers of explosive contamination in Syria, the ongoing hostilities, protracted displacement, and economic crisis highlighted
in the HNO 2024 have further weakened the protective environment and resilience of communities. This situation exposes children to greater risks of violence, abuse, exploitation, and neglect. Explosive hazard contamination not only poses severe socioeconomic implications for families and communities by depriving them of livelihoods and sources of income but also increases vulnerabilities. Insecurity and economic hardship persist, exacerbating child protection concerns and leading to harmful coping mechanisms such as the worst forms of labor and child marriage. Additionally, high levels of psychosocial distress prevail among children and caregivers due to multiple stresses, including the continued escalation of conflict, poverty, earthquakes, and restrictions on movement that limit access to social services.

In line with the CP AOR Strategy, UNICEF will enhance equitable access to quality CP services with a resilience focus, for prevention and response to CP risks, including for survivors of abuse, violence, neglect and exploitation, CWD, unaccompanied and separated children, targeting high severity sub-districts.

UNICEF will focus the intervention under this proposal on the following activities:
• The provision of structured MHPSS activities for 234,500 girls and boys through child-friendly spaces, mobile teams, and community structures.
• Engagement of 50,000 parents and caregivers in structured and sustained parenting programmes to facilitate the creation of a safe and enabling environment in families and communities free from violence against children.
• Implement EORE sessions for 653,600 children and parents/caregivers in communities including through using mobile teams.
• Provide integrated specialized child protection services, through case management, to 16,920 children, including family tracing and reunification for separated and unaccompanied children, children in contact with the law, violence against children, child marriage, child labour, and children with disabilities.
• Build technical capacity of 3,000 implementing partners' social workers on child protection/GBV services delivery and ensure regular monitoring of activities. In coordination with the GBV AoR UNICEF will build capacities on GBV risk mitigation.
• Elimination of VAC, including GBV prevention and empowerment for 120,550 girls, boys, and women, and prevention of violence in schools, homes, and communities through awareness-raising sessions.
• Awareness-raising on CP risks and SBC interventions on child protection issues for 200,000 girls, boys, women and men.

UNICEF will generate evidence to inform the humanitarian response and advocacy, including setting up an information management system for case management. UNICEF will also continue to support the Monitoring and Reporting Mechanism on grave violations against children.

Violence prevention is a key priority. UNICEF will work to protect children from violence and abuse through prevention activities in schools, homes, and communities and by providing survivors of violence with child-friendly and gender-sensitive services. Support will be provided for PSEA mechanisms to protect beneficiaries and build the capacity of humanitarian actors.

PSEA by humanitarian workers and service providers is high on the UNICEF agenda to ensure that no violations and abuse happen during implementation. UNICEF, as co-lead for the ICN on PSEA, will continue to support and work closely with other agencies to enhance the PSEA portfolio by building continuous capacity for humanitarian workers with zero tolerance for SEA. As a pre-condition for contracting implementing partners, PSEA assurance and capacity-building plans are guaranteed."
317128,"Multi-sectoral cash assistance, WASH lifesaving, protection and education services to children and people in need in targeted governorates in Syria.
---- SOCIAL PROTECTION Expanding Social, Civic and Economic Engagement and Social Cohesion Interventions for Conﬂict-Affected Adolescents and Youth in the Syrian Arab Republic Needs: Young people in Syria face a myriad of interrelated barriers that prevent their meaningful economic, social, and civic participation and engagement. They face stigma and discrimination regarding their capacities to lead positive change in their communities. Limited opportunities for economic, social, and civic engagement, particularly for the most marginalized adolescents and youth, contribute to their systematic exclusion and exacerbate feelings of isolation and disenfranchisement. However, experiences from other contexts of protracted crisis have shown that supporting young people’s social and civic engagement can have positive social outcomes and be conducive to increased community resilience and social cohesion.
Intervention: In support of the ERL Sector, UNICEF will further its support for the Generation Unlimited initiative and No Lost Generation Agenda by empowering vulnerable adolescents and youth, both female and male, as well as those with disabilities, to access social, civic, and economic opportunities for skill development and engagement (including participation in social cohesion initiatives) with the objective of contributing to enhancing resilience and social cohesion. UNICEF will build on strategic partnerships, integration, and at-scale programming focusing on the most vulnerable adolescents to strengthen skills development, employability, and meaningful engagement through friendly spaces and mobile teams. The proposed project will support 342,883 young women and men per year to have better access to civic, social, and economic opportunities for skill development and engagement, and to unleash their potentials and increase their learning, leadership, and employability opportunities. UNICEF will work in the following two pillars and related interventions: (1) Strengthen social, civic, and economic engagement of adolescents and youth and foster volunteerism and social cohesion-building. (2) Support young entrepreneurs to start their own projects through seed funding. UNICEF will continue strengthening the capacity of local partners, including services providers, youth workers, and young volunteers, to improve the quality of provided services and enhance evidence generation.
Protection Risk Analysis: After enduring 12 years of conflict and ongoing economic turmoil, young Syrians have faced devastating hardships that have eroded their resilience. This has particularly affected girls, who have resorted to harmful coping mechanisms such as dropping out of school, engaging in addictive behaviors, entering child labor, and marrying early. Social norms in many communities also hinder girls' and people with disabilities' participation in sports, cultural activities, and community engagement. The compounding effects of COVID-19, earthquakes, and economic challenges have exacerbated these risks. UNICEF will continue to mainstream the principles of safety, dignity, and do no harm, as well as the inclusive and meaningful access of the most marginalized boys and girls, especially those who live with disabilities, to ensure that no one is left behind. UNICEF will increase safe access to skills development, social cohesion, awareness-raising, and engagement opportunities. UNICEF will prioritize developing the capacity of the implementing partners through providing technical support in the fields of Child Safeguarding, Code of Conduct, and PSEA.
Risks: Economic deterioration and transportation barriers, along with potential conflicts between IDPs and host communities, as well as risks of exploitation or abuse. To address these risks, there will be capacity building for staff and volunteers, awareness campaigns on risks, mandatory screening during recruitment, establishing complaint mechanisms with adequate staff for follow-up, and ensuring data protection and confidentiality.

Assumptions: The project assumes support for integrated and joint approaches and the promotion of youth participation nationwide."
317243,"Integrated Implementation of Multipurpose Cash Assistance to Support the Famine Prevention Response and Crisis-Affected Somali Households
----- OTHER"
317316,Integrated Shelter and Cash Support for IDPs in Eastern DRC
317431,"Medical, psychosocial and cash support for those in need in Gaza Strip"
317488,"Provision of emegency food assistance to priority targeted districts by complementing government's food assistance programme Provision of emegency food assistance to priority targeted districts by complementing government's food assistance programme Coordinate food security assessments, provide emergency food assistance (in kind and cash-based transfers) and provide nutrition senstive programming such as integrating SBC messagings"
317521,"Empower adolescents and young people to successfully apply life skills and entrepreneurial skills in Niger to improve food production and their socio-economic situation. Projet d'appui pour une Education inclusive de qualité dans un environnement d’apprentissage sûr et protecteur pour les filles et les garçons y compris ceux qui sont handicapés (7 à 17 ans) des communautés déplacés, réfugiés et hôtes touchés par les crises humanitaires dans les régions de Tahoua et Tillabéry  """"Ce projet vise à lever les obstacles et barrières qui empêchent aux jeunes enfants, déplacés internes, retournés et issus des communautés hôtes des régions de Tahoua et Tillabéry d’accéder à leur droit à une éducation inclusive et de qualité dans un environnement sûr et protecteur grâce à la mise en œuvre d’un programme d'éducation d'urgence dans le système formel et non formel. Le projet s’appuiera sur les structures communautaires et les services techniques de l’État. Environs 16423 enfants dont 8.613 filles.
Les enfants visés par cet objectif sont:
- Les enfants déjà inscrits à l’école primaire formelle ou ceux ayant l’âge scolaire non encore inscrits. Il s’agit des enfants vulnérables, filles et garçons, de 7 à 17 ans sans discrimination pour l’éducation formelle primaire. 
- Les enfants précocement exclus de l’école ou n’ayant jamais fréquenté l’école. Il s’agit des enfants vulnérables, filles et garçons, de 9 à 17 ans sans discrimination. Cette cible est estimée à environ 800 enfants dont 400 filles.""""""""									"""""
317591,"Life-saving WASH and locally-led emergency response services in West and North Darfur, Sudan Food security support to crisis affected populations in Al Jazira, Gedaref, White Nile, Khartoum and Blue Nile states. IRC intends to target crisis affected communities with livelihoods activities to cushion them, the affected communities in various states needs to recover from the shocks, the crisis and the economic collapse,  The IRC team intends to target men and women in host communities to be able to produce staple foods, and other cash crops to boos economic status of small scale farmers whose value chain has been affected by the ongoing crisis in Sudan. IRC through its interventions intends to improve the agricultural productivity of the affected population. The purpose of the food security support is to take most vulnerable populations from further deteriorating into severe food insecurity, to make sure that the IPC levels of affected communities' is reduced.  To improve the food diversity and dietary diversity by most persons at all the time. The country is facing shortages of food stocks and this has caused many to be in poverty, and worse malnutritional levels. IRC will work with livelihoods partners to improve the seed systems of affected persons so that they can produce. All the targtetd persons who can produce will be trained to do smart agriculture. Conservative farming. IRC believes the target will be food secure in the long and short season, also that the communities will be able to sell surplus and look after their families as before. IRC believes that the communities will recover from the shocks if they are empowered to practice farming and look after their livestock. In some areas some veterinary trainings will be done to preserve the loss of livestock due to diseases or other animal health problems. Sudan is rich in livestock and cropping activities as a result these should be upholded at all costs by livelihoods practitioners. In The FSL interventions IRC intends to partner with local non governmental organisations and other cluster members to carry out assessments to the target group and see what they need most. IRC will also use desktop reviews to come up with a response plan in hard to reach areas especially in contested areas with a target majority of farmers and small scale farmers. The needs being analayzed it will be easy to reach the targets and to scale up the food security support in the chosen areas. The affected communities needs agricultural inputs and equipment so that they produce for domestic consumption and go to markets with surplus. IRC has been in these areas on intervention and because of its presence field teamd have so established good relations with local leadership and other value chain systems. This will enable IRC livelihoods team to effectively implement without any bottlenecks. IRC teams have now institutional memory that will build up the needs of the affected communities and recommend any food security support interventions in the chosen geographical locations. Despite the ongoing crisis, IRC teams will work in these areas and taking caution in security , also the team will feed in other ICCG meetings at state levels and share notes on project interventions and share challenges in any."
317607,"Améliorer l'accès à une éducation de qualité et sûres pour les personnes déplacées et les populations hôtes (y compris les personnes handicapées) au Niger/ Projet Beerey Améliorer l'accès à une éducation de qualité et sûres pour les personnes déplacées et les populations hôtes (y compris les personnes handicapées) au Niger/ Projet Beerey Beerey est un projet qui vise l'amélioration des services éducatifs et des conditions de vie des communautés dans un contexte d'instabilité socio-politique et économique au Niger. Il s'agira d'offrir une éducation inclusive de qualité et sûres aux personnes en situation d'urgence et d'améliorer les moyens de subsistance. Le projet est orienté vers les femmes, les filles, les garçons, les adolescent.e.s, les personnes handicapées et les chef.f.es de ménages issus de populations déplacées et des communautés hôtes.			
Nous utiliserons une approche communautaire et participative afin de poser les jalons de l'engagement communautaire et les prémices de la durabilité/appropriation de l'action.
Spécifiquement, les enfants retournés, déplacés internes et enfants de la communauté d'accueil âgés de 7 à 17 ans, filles et garçons y compris ceux en situation de handicap qui n’ont pas d'accès à l'éducation en raison des mouvements des populations; les jeunes retournés, déplacés internes et les jeunes de la communauté d'accueil âgés de 15 à 18 ans qui souffrent d'un manque d'opportunités de développement personnel; les enseignants et les autorités éducatives locales qui seront ciblés pour contribuer à renforcer leurs capacités techniques et à fournir un soutien psychologique et logistique/didactique pour la mise en œuvre de leurs responsabilités dans les zones ciblées afin d'assurer une éducation de qualité; les cellules communautaires de base du secteur de l’Education (Associations des Parents d’Elèves, AME, COGES, etc.) seront ciblées dans les écoles pour améliorer la gouvernance scolaire et la pérennité de l'éducation dispensée dans la zone d'intervention.
Au sein de ces groupes cibles, une attention particulière sera portée aux enfants et aux jeunes les plus vulnérables touchés par le conflit tels que les filles mères, les enfants en situation de handicap, les enfants non accompagnés et séparés, les enfants des minorités qui sont soumis à des abus ou à la discrimination. Telles sont les cibles potentielles du projet Beerey."
317608,"Améliorer l'accès à une éducation de qualité et sûres pour les personnes déplacées et les populations hôtes (y compris les personnes handicapées) au Niger/ Projet Beerey Améliorer l'accès à une éducation de qualité et sûres pour les personnes déplacées et les populations hôtes (y compris les personnes handicapées) au Niger/ Projet Beerey Beerey est un projet qui vise l'amélioration des services éducatifs et des conditions de vie des communautés dans un contexte d'instabilité socio-politique et économique au Niger. Il s'agira d'offrir une éducation inclusive de qualité et sûres aux personnes en situation d'urgence et d'améliorer les moyens de subsistance. Le projet est orienté vers les femmes, les filles, les garçons, les adolescent.e.s, les personnes handicapées et les chef.f.es de ménages issus de populations déplacées et des communautés hôtes.			
Nous utiliserons une approche communautaire et participative afin de poser les jalons de l'engagement communautaire et les prémices de la durabilité/appropriation de l'action.
Spécifiquement, les enfants retournés, déplacés internes et enfants de la communauté d'accueil âgés de 7 à 17 ans, filles et garçons y compris ceux en situation de handicap qui n’ont pas d'accès à l'éducation en raison des mouvements des populations; les jeunes retournés, déplacés internes et les jeunes de la communauté d'accueil âgés de 15 à 18 ans qui souffrent d'un manque d'opportunités de développement personnel; les enseignants et les autorités éducatives locales qui seront ciblés pour contribuer à renforcer leurs capacités techniques et à fournir un soutien psychologique et logistique/didactique pour la mise en œuvre de leurs responsabilités dans les zones ciblées afin d'assurer une éducation de qualité; les cellules communautaires de base du secteur de l’Education (Associations des Parents d’Elèves, AME, COGES, etc.) seront ciblées dans les écoles pour améliorer la gouvernance scolaire et la pérennité de l'éducation dispensée dans la zone d'intervention.
Au sein de ces groupes cibles, une attention particulière sera portée aux enfants et aux jeunes les plus vulnérables touchés par le conflit tels que les filles mères, les enfants en situation de handicap, les enfants non accompagnés et séparés, les enfants des minorités qui sont soumis à des abus ou à la discrimination. Telles sont les cibles potentielles du projet Beerey."
317617,Provision of distribution of food coupons to needy Yemeni families affected by conflicts (last payment) -
317678,"Mongolia	GHTF	GLOBAL - THEMATIC HUMANITARIAN RESP
Social Protection Q2"
317679,"Mongolia	GHTF	GLOBAL - THEMATIC HUMANITARIAN RESP
Social Protection"
317685,"Philippines	EAPRO	Global - Thematic Humanitarian Response THEMATIC FUND
Social Protection"
317697,"Papua New Guinea	GHTF	Global - Thematic Humanitarian Response THEMATIC FUND
Social Protection"
317734,"Providing food vouchers for poor (1,000) families in camps during Ramadan (first payment 60%)"
317757,"Providing food vouchers for (1,000) poor families in camps during Ramadan (second payment) -"
317758,"Providing food vouchers for (1,000) poor families in camps during Ramadan (second payment) -"
317806,"LAC Regional/ER4	Regional	Catholic Relief Services
Food Assistance,Disaster Risk Reduction Policy and Practice (DRRPP),Water, Sanitation and Hygiene,Shelter and Settlements,Protection,Multipurpose Cash Assistance,Humanitarian Policy, Studies, Analysis, or Applications"
317837,"Zambia/Drought-2024	Zambia	UNWFP - World Food Programe			Food Assistance Provision of emegency food assistance to priority targeted districts by complementing government's food assistance programme Coordinate food security assessments, provide emergency food assistance (in kind and cash-based transfers) and provide nutrition senstive programming such as integrating SBC messagings"
317838,Zimbabwe/Food Security--- Food Assistance--- USAID/BHA WFP Zimbabwe CSP 2022-2026  (SO1 - Food and nutrition insecure populations in targeted rural and urban areas meet their food and nutrition needs / Lean Season Assistance component) Provide unconditional food or cash transfers to food insecure people in targeted areas (Rural Areas).
317874,Bangladesh Red Crescent Society				Multipurpose Cash Assistance
