iso3,year,value
PSE,2020,1
PSE,2021,1
PSE,2022,1
PSE,2023,1
PSE,2024,
PSE,2025,
PYF,1950,49.628000048628
PYF,1951,49.628000048628
PYF,1952,49.628000048628
PYF,1953,49.628000048628
PYF,1954,49.628000048628
PYF,1955,49.628000048628
PYF,1956,49.628000048628
PYF,1957,49.628000048628
PYF,1958,49.628000048628
PYF,1959,89.765000088765
PYF,1960,89.765
PYF,1961,89.765
PYF,1962,89.765
PYF,1963,89.765
PYF,1964,89.765
PYF,1965,89.765
PYF,1966,89.765
PYF,1967,89.765
PYF,1968,89.765
PYF,1969,94.44
PYF,1970,100.985
PYF,1971,100.689451
PYF,1972,91.645969
PYF,1973,81.050222
PYF,1974,87.528549
PYF,1975,77.931589
PYF,1976,86.890671
PYF,1977,89.337638
PYF,1978,82.056282
PYF,1979,77.352953
PYF,1980,76.82856
PYF,1981,98.810962
PYF,1982,119.492608
PYF,1983,138.568801
PYF,1984,158.892568
PYF,1985,163.367564
PYF,1986,125.928813
PYF,1987,109.285497
PYF,1988,108.307922
PYF,1989,116.00246
PYF,1990,99.004901
PYF,1991,102.583837
PYF,1992,96.251101
PYF,1993,102.967715
PYF,1994,100.946172
PYF,1995,90.754137
PYF,1996,93.009407
PYF,1997,106.121561
PYF,1998,107.263814
PYF,1999,111.966914
PYF,2000,129.201038
PYF,2001,133.237791
PYF,2002,126.200313
PYF,2003,105.494942
PYF,2004,95.933337
PYF,2005,95.918843
PYF,2006,95.039672
PYF,2007,87.073048
PYF,2008,81.136329
PYF,2009,85.555781
PYF,2010,90.012974
PYF,2011,85.729552
PYF,2012,92.880411
PYF,2013,89.850221
PYF,2014,89.824335
PYF,2015,107.553234
PYF,2016,107.806816
PYF,2017,105.633078
PYF,2018,101.046822
PYF,2019,106.588934
PYF,2020,104.710608
PYF,2021,100.880223
PYF,2022,113.474367
PYF,2023,110.347171
PYF,2024,110.306338907421
PYF,2025,
QAT,1950,
QAT,1951,
QAT,1952,
QAT,1953,
QAT,1954,
QAT,1955,
QAT,1956,
QAT,1957,
QAT,1958,
QAT,1959,
QAT,1960,
QAT,1961,
QAT,1962,
QAT,1963,
QAT,1964,
QAT,1965,
QAT,1966,4.7619
QAT,1967,4.7619
QAT,1968,4.7619
QAT,1969,4.7619
QAT,1970,4.7619
QAT,1971,4.747963
QAT,1972,4.385978
QAT,1973,3.996294
QAT,1974,3.9474
QAT,1975,3.930717
QAT,1976,3.963433
QAT,1977,3.959017
QAT,1978,3.8769
QAT,1979,3.773325
QAT,1980,3.656967
QAT,1981,3.64
QAT,1982,3.64
QAT,1983,3.64
QAT,1984,3.64
QAT,1985,3.64
QAT,1986,3.64
QAT,1987,3.64
QAT,1988,3.64
QAT,1989,3.64
QAT,1990,3.64
QAT,1991,3.64
QAT,1992,3.64
QAT,1993,3.64
QAT,1994,3.64
QAT,1995,3.64
QAT,1996,3.64
QAT,1997,3.64
QAT,1998,3.64
QAT,1999,3.64
QAT,2000,3.64
QAT,2001,3.64
QAT,2002,3.64
QAT,2003,3.64
QAT,2004,3.64
QAT,2005,3.64
QAT,2006,3.64
QAT,2007,3.64
QAT,2008,3.64
QAT,2009,3.64
QAT,2010,3.64
QAT,2011,3.64
QAT,2012,3.64
QAT,2013,3.64
QAT,2014,3.64
QAT,2015,3.64
QAT,2016,3.64
QAT,2017,3.64
QAT,2018,3.64
QAT,2019,3.64
QAT,2020,3.64
QAT,2021,3.64
QAT,2022,3.64
QAT,2023,3.64
QAT,2024,3.64
QAT,2025,
REU,1950,3.4968
REU,1951,3.4996
REU,1952,3.4997
REU,1953,3.4996
REU,1954,3.4997
REU,1955,3.4997
REU,1956,3.4979
REU,1957,3.61640833258333
REU,1958,4.19722499933333
REU,1959,4.93706000393706
REU,1960,4.93706000393706
REU,1961,4.93706000393706
REU,1962,4.93706000393706
REU,1963,4.93706000393706
REU,1964,4.93706000393706
REU,1965,4.93706000393706
REU,1966,4.93706000393706
REU,1967,4.93706000393706
REU,1968,4.93706000393706
REU,1969,5.1941975041942
REU,1970,5.55419000455419
REU,1971,5.53793401295178
REU,1972,5.04967499983333
REU,1973,4.45776666666667
REU,1974,4.814075
REU,1975,4.28624166633333
REU,1976,4.77899166633333
REU,1977,4.91357499925
REU,1978,4.51309999933333
REU,1979,4.25441666608333
REU,1980,4.22557499908333
REU,1981,5.43460833258333
REU,1982,6.57209999908333
REU,1983,7.62129166575
REU,1984,8.73909999958333
REU,1985,8.98522499975
REU,1986,6.92609166666667
REU,1987,6.01070833333333
REU,1988,5.95694166666667
REU,1989,6.38014166666667
REU,1990,5.445275
REU,1991,5.64211666666667
REU,1992,5.29381583333333
REU,1993,5.66323
REU,1994,5.552045
REU,1995,4.9914825
REU,1996,5.1155225
REU,1997,5.83669166666667
REU,1998,5.89951566666667
REU,1999,
REU,2000,
REU,2001,
REU,2002,
REU,2003,
REU,2004,
REU,2005,
REU,2006,
REU,2007,
REU,2008,
REU,2009,
REU,2010,
REU,2011,
REU,2012,
REU,2013,
REU,2014,
REU,2015,
REU,2016,
REU,2017,
REU,2018,
REU,2019,
REU,2020,
REU,2021,
REU,2022,
REU,2023,
REU,2024,
REU,2025,
ROU,1950,
ROU,1951,
ROU,1952,
ROU,1953,
ROU,1954,
ROU,1955,
ROU,1956,
ROU,1957,6e-04
ROU,1958,6e-04
ROU,1959,6e-04
ROU,1960,6e-04
ROU,1961,6e-04
ROU,1962,6e-04
ROU,1963,6e-04
ROU,1964,6e-04
ROU,1965,6e-04
ROU,1966,6e-04
ROU,1967,6e-04
ROU,1968,6e-04
ROU,1969,6e-04
ROU,1970,6e-04
ROU,1971,6e-04
ROU,1972,0.000553
ROU,1973,0.001879
ROU,1974,0.002
ROU,1975,0.002
ROU,1976,0.002
ROU,1977,0.002
ROU,1978,0.001836
ROU,1979,0.0018
ROU,1980,0.0018
ROU,1981,0.0015
ROU,1982,0.0015
ROU,1983,0.001718
ROU,1984,0.002128
ROU,1985,0.001714
ROU,1986,0.001615
ROU,1987,0.001456
ROU,1988,0.001428
ROU,1989,0.001492
ROU,1990,0.002243
ROU,1991,0.007639
ROU,1992,0.030795
ROU,1993,0.076005
ROU,1994,0.165509
ROU,1995,0.203328
ROU,1996,0.308422
ROU,1997,0.716794
ROU,1998,0.887558
ROU,1999,1.533284
ROU,2000,2.170872
ROU,2001,2.906079
ROU,2002,3.305543
ROU,2003,3.320007
ROU,2004,3.263657
ROU,2005,2.913653
ROU,2006,2.808983
ROU,2007,2.43825
ROU,2008,2.518858
ROU,2009,3.049325
ROU,2010,3.1779
ROU,2011,3.048608
ROU,2012,3.4682
ROU,2013,3.327917
ROU,2014,3.349175
ROU,2015,4.005667
ROU,2016,4.059183
ROU,2017,4.052492
ROU,2018,3.941617
ROU,2019,4.237925
ROU,2020,4.243992
ROU,2021,4.160417
ROU,2022,4.688475
ROU,2023,4.574292
ROU,2024,4.598375
ROU,2025,
RUS,1950,
RUS,1951,
RUS,1952,
RUS,1953,
RUS,1954,
RUS,1955,
RUS,1956,
RUS,1957,
RUS,1958,
RUS,1959,
RUS,1960,
RUS,1961,
RUS,1962,
RUS,1963,
RUS,1964,
RUS,1965,
RUS,1966,
RUS,1967,
RUS,1968,
RUS,1969,
RUS,1970,
RUS,1971,
RUS,1972,
RUS,1973,
RUS,1974,
RUS,1975,
RUS,1976,
RUS,1977,
RUS,1978,
RUS,1979,
RUS,1980,
RUS,1981,
RUS,1982,
RUS,1983,
RUS,1984,
RUS,1985,
RUS,1986,
RUS,1987,0.001075
RUS,1988,0.000963
RUS,1989,0.001131
RUS,1990,0.001246
RUS,1991,0.0027
RUS,1992,0.0413
RUS,1993,0.991667
RUS,1994,2.19075
RUS,1995,4.55915
RUS,1996,5.120833
RUS,1997,5.784833
RUS,1998,9.705083
RUS,1999,24.6199
RUS,2000,28.129167
RUS,2001,29.168525
RUS,2002,31.348483
RUS,2003,30.692025
RUS,2004,28.813742
RUS,2005,28.284442
RUS,2006,27.190958
RUS,2007,25.580845
RUS,2008,24.852875
RUS,2009,31.740358
RUS,2010,30.367915
RUS,2011,29.382341
RUS,2012,30.839831
RUS,2013,31.837144
RUS,2014,38.378207
RUS,2015,60.93765
RUS,2016,67.055933
RUS,2017,58.342801
RUS,2018,62.668133
RUS,2019,64.737658
RUS,2020,72.104908
RUS,2021,73.65435
RUS,2022,68.484942
RUS,2023,85.162008
RUS,2024,
RUS,2025,
RWA,1950,50.000000049
RWA,1951,50.000000049
RWA,1952,50.000000049
RWA,1953,50.000000049
RWA,1954,50.000000049
RWA,1955,50.000000049
RWA,1956,50.000000049
RWA,1957,49.99999995
RWA,1958,49.99999995
RWA,1959,49.99999995
RWA,1960,50
RWA,1961,50
RWA,1962,50
RWA,1963,50
RWA,1964,50
RWA,1965,50
RWA,1966,87.5
RWA,1967,100
RWA,1968,100
RWA,1969,100
RWA,1970,100
RWA,1971,99.707333
RWA,1972,92.105
RWA,1973,83.922
RWA,1974,92.9785
RWA,1975,92.277267
RWA,1976,97.012347
RWA,1977,95.935093
RWA,1978,89.487907
RWA,1979,86.690707
RWA,1980,86.06388
RWA,1981,87.160305
RWA,1982,93.059967
RWA,1983,96.093935
RWA,1984,100.232892
RWA,1985,101.244671
RWA,1986,87.590917
RWA,1987,79.46065
RWA,1988,76.447738
RWA,1989,80.148978
RWA,1990,83.704098
RWA,1991,125.164248
RWA,1992,133.938583
RWA,1993,144.237021
RWA,1994,220
RWA,1995,262.182263
RWA,1996,306.82
RWA,1997,301.529817
RWA,1998,312.314092
RWA,1999,333.9419
RWA,2000,389.6962
RWA,2001,442.9919
RWA,2002,475.3652
RWA,2003,537.655
RWA,2004,577.449
RWA,2005,557.8226
RWA,2006,551.7103
RWA,2007,546.955
RWA,2008,546.8487
RWA,2009,568.2813
RWA,2010,583.1309
RWA,2011,600.3065
RWA,2012,614.2951
RWA,2013,646.636
RWA,2014,682.4378
RWA,2015,719.8596
RWA,2016,787.2515
RWA,2017,831.5543
RWA,2018,861.0934
RWA,2019,899.3505
RWA,2020,943.278
RWA,2021,988.6248
RWA,2022,1030.3083
RWA,2023,1160.098694
RWA,2024,1318.12835733333
RWA,2025,
SAU,1950,
SAU,1951,
SAU,1952,3.75
SAU,1953,3.75
SAU,1954,3.75
SAU,1955,3.75
SAU,1956,3.75
SAU,1957,3.75
SAU,1958,3.75
SAU,1959,3.75
SAU,1960,4.5
SAU,1961,4.5
SAU,1962,4.5
SAU,1963,4.5
SAU,1964,4.5
SAU,1965,4.5
SAU,1966,4.5
SAU,1967,4.5
SAU,1968,4.5
SAU,1969,4.5
SAU,1970,4.5
SAU,1971,4.486829
SAU,1972,4.144753
SAU,1973,3.706589
SAU,1974,3.55
SAU,1975,3.517612
SAU,1976,3.53
SAU,1977,3.525065
SAU,1978,3.399562
SAU,1979,3.360837
SAU,1980,3.326742
SAU,1981,3.382508
SAU,1982,3.428171
SAU,1983,3.454759
SAU,1984,3.523811
SAU,1985,3.622136
SAU,1986,3.70625
SAU,1987,3.75
SAU,1988,3.75
SAU,1989,3.75
SAU,1990,3.75
SAU,1991,3.75
SAU,1992,3.75
SAU,1993,3.75
SAU,1994,3.75
SAU,1995,3.75
SAU,1996,3.75
SAU,1997,3.75
SAU,1998,3.75
SAU,1999,3.75
SAU,2000,3.75
SAU,2001,3.75
SAU,2002,3.75
SAU,2003,3.75
SAU,2004,3.75
SAU,2005,3.75
SAU,2006,3.75
SAU,2007,3.75
SAU,2008,3.75
SAU,2009,3.75
SAU,2010,3.75
SAU,2011,3.75
SAU,2012,3.75
SAU,2013,3.75
SAU,2014,3.75
SAU,2015,3.75
SAU,2016,3.75
SAU,2017,3.75
SAU,2018,3.75
SAU,2019,3.75
SAU,2020,3.75
SAU,2021,3.75
SAU,2022,3.75
SAU,2023,3.75
SAU,2024,3.75
SAU,2025,
SCG,1950,
SCG,1951,
SCG,1952,
SCG,1953,
SCG,1954,
SCG,1955,
SCG,1956,
SCG,1957,
SCG,1958,
SCG,1959,
SCG,1960,
SCG,1961,
SCG,1962,
SCG,1963,
SCG,1964,
SCG,1965,
SCG,1966,
SCG,1967,
SCG,1968,
SCG,1969,
SCG,1970,
SCG,1971,
SCG,1972,
SCG,1973,
SCG,1974,
SCG,1975,
SCG,1976,
SCG,1977,
SCG,1978,
SCG,1979,
SCG,1980,
SCG,1981,
SCG,1982,
SCG,1983,
SCG,1984,
SCG,1985,
SCG,1986,
SCG,1987,
SCG,1988,
SCG,1989,
SCG,1990,
SCG,1991,
SCG,1992,
SCG,1993,
SCG,1994,
SCG,1995,
SCG,1996,
SCG,1997,
SCG,1998,
SCG,1999,
SCG,2000,
SCG,2001,
SCG,2002,
SCG,2003,
SCG,2004,
SCG,2005,
SCG,2006,
SCG,2007,
SCG,2008,
SCG,2009,
SCG,2010,
SCG,2011,
SCG,2012,
SCG,2013,
SCG,2014,
SCG,2015,
SCG,2016,
SCG,2017,
SCG,2018,
SCG,2019,
SCG,2020,
SCG,2021,
SCG,2022,
SCG,2023,
SCG,2024,
SCG,2025,
SDN,1950,0.0348241999348242
SDN,1951,0.0348241999348242
SDN,1952,0.0348241999348242
SDN,1953,0.0348241999348242
SDN,1954,0.0348241999348242
SDN,1955,0.0348241999348242
SDN,1956,0.0348241999348242
SDN,1957,0.000348199999
SDN,1958,0.000348199999
SDN,1959,0.000348199999
SDN,1960,0.000348199999
SDN,1961,0.000348199999
SDN,1962,0.000348199999
SDN,1963,0.000348199999
SDN,1964,0.000348199999
SDN,1965,0.000348199999
SDN,1966,0.000348199999
SDN,1967,0.000348199999
SDN,1968,0.000348199999
SDN,1969,0.000348199999
SDN,1970,0.000348199999
SDN,1971,0.000348199999
SDN,1972,0.000348199999
SDN,1973,0.000348199999
SDN,1974,0.000348199999
SDN,1975,0.000348199999
SDN,1976,0.000348199999
SDN,1977,0.000348206165666667
SDN,1978,0.000377451832333333
SDN,1979,0.000429166665666667
SDN,1980,5e-04
SDN,1981,0.000558858332333333
SDN,1982,0.000952299999166667
SDN,1983,0.0013
SDN,1984,0.0013
SDN,1985,0.00230402499991667
SDN,1986,0.0025
SDN,1987,0.003
SDN,1988,0.0045
SDN,1989,0.0045
SDN,1990,0.0045
SDN,1991,0.00695564166666667
SDN,1992,0.0974316666666667
SDN,1993,0.159313916666667
SDN,1994,0.289608916666667
SDN,1995,0.58087375
SDN,1996,1.250792
SDN,1997,1.575743
SDN,1998,2.008019
SDN,1999,2.525504
SDN,2000,2.571225
SDN,2001,2.587021
SDN,2002,2.633058
SDN,2003,2.609834
SDN,2004,2.57905
SDN,2005,2.436058
SDN,2006,2.171533
SDN,2007,2.0161
SDN,2008,2.090163
SDN,2009,2.6
SDN,2010,2.9
SDN,2011,3.8
SDN,2012,6
SDN,2013,7.3
SDN,2014,8.9
SDN,2015,9.9
SDN,2016,15
SDN,2017,21
SDN,2018,40.7
SDN,2019,60.5
SDN,2020,150.4
SDN,2021,391.1
SDN,2022,556.55001
SDN,2023,659.58
SDN,2024,
SDN,2025,
SEN,1950,174.840667
SEN,1951,174.980667
SEN,1952,174.985667
SEN,1953,174.980667
SEN,1954,174.985667
SEN,1955,174.985667
SEN,1956,174.895667
SEN,1957,180.821106
SEN,1958,210.238718
SEN,1959,245.213435
SEN,1960,245.195101
SEN,1961,245.260102
SEN,1962,245.013851
SEN,1963,245.016351
SEN,1964,245.027184
SEN,1965,245.060934
SEN,1966,245.678437
SEN,1967,246.000938
SEN,1968,247.564694
SEN,1969,259.960574
SEN,1970,276.403137
SEN,1971,275.356457
SEN,1972,252.027627
SEN,1973,222.889183
SEN,1974,240.704668
SEN,1975,214.3129
SEN,1976,238.950494
SEN,1977,245.679687
SEN,1978,225.65586
SEN,1979,212.721644
SEN,1980,211.279555
SEN,1981,271.731453
SEN,1982,328.606253
SEN,1983,381.066036
SEN,1984,436.956666
SEN,1985,449.262963
SEN,1986,346.305904
SEN,1987,300.536562
SEN,1988,297.848219
SEN,1989,319.008299
SEN,1990,272.264788
SEN,1991,282.106909
SEN,1992,264.691801
SEN,1993,283.16258
SEN,1994,555.204696
SEN,1995,499.148426
SEN,1996,511.55243
SEN,1997,583.669372
SEN,1998,589.951775
SEN,1999,615.473349
SEN,2000,710.207977
SEN,2001,732.397693
SEN,2002,693.713226
SEN,2003,579.897426
SEN,2004,527.338032
SEN,2005,527.258363
SEN,2006,522.425625
SEN,2007,478.633718
SEN,2008,446.000041
SEN,2009,470.293423
SEN,2010,494.794262
SEN,2011,471.248626
SEN,2012,510.556338
SEN,2013,493.899624
SEN,2014,493.75733
SEN,2015,591.211698
SEN,2016,592.605615
SEN,2017,580.65675
SEN,2018,555.446458
SEN,2019,585.911013
SEN,2020,575.586005
SEN,2021,554.530675
SEN,2022,623.759701
SEN,2023,606.56975
SEN,2024,606.345298
SEN,2025,
SGP,1950,3.06122
SGP,1951,3.06122
SGP,1952,3.06122
SGP,1953,3.06122
SGP,1954,3.06122
SGP,1955,3.06122
SGP,1956,3.06122
SGP,1957,3.06122
SGP,1958,3.06122
SGP,1959,3.06122
SGP,1960,3.06122
SGP,1961,3.06122
SGP,1962,3.06122
SGP,1963,3.06122
SGP,1964,3.06122
SGP,1965,3.06122
SGP,1966,3.06122
SGP,1967,3.06122
SGP,1968,3.06122
SGP,1969,3.06122
SGP,1970,3.06122
SGP,1971,3.050702
SGP,1972,2.8125
SGP,1973,2.457367
SGP,1974,2.436867
SGP,1975,2.3713
SGP,1976,2.470842
SGP,1977,2.4394
SGP,1978,2.274025
SGP,1979,2.174558
SGP,1980,2.141208
SGP,1981,2.112692
SGP,1982,2.140025
SGP,1983,2.11305
SGP,1984,2.133083
SGP,1985,2.20015
SGP,1986,2.177417
SGP,1987,2.105983
SGP,1988,2.012425
SGP,1989,1.950258
SGP,1990,1.812533
SGP,1991,1.72755
SGP,1992,1.628967
SGP,1993,1.615791
SGP,1994,1.527444
SGP,1995,1.417375
SGP,1996,1.410041
SGP,1997,1.484806
SGP,1998,1.673602
SGP,1999,1.694957
SGP,2000,1.723963
SGP,2001,1.791723
SGP,2002,1.790588
SGP,2003,1.742183
SGP,2004,1.690228
SGP,2005,1.664398
SGP,2006,1.588933
SGP,2007,1.507102
SGP,2008,1.414861
SGP,2009,1.454515
SGP,2010,1.363508
SGP,2011,1.257776
SGP,2012,1.249676
SGP,2013,1.2513
SGP,2014,1.26705
SGP,2015,1.374825
SGP,2016,1.381546
SGP,2017,1.380925
SGP,2018,1.348842
SGP,2019,1.364158
SGP,2020,1.379742
SGP,2021,1.343483
SGP,2022,1.378667
SGP,2023,1.342767
SGP,2024,1.336233
SGP,2025,
SHN,1950,
SHN,1951,
SHN,1952,
SHN,1953,
SHN,1954,
SHN,1955,
SHN,1956,
SHN,1957,
SHN,1958,
SHN,1959,
SHN,1960,
SHN,1961,
SHN,1962,
SHN,1963,
SHN,1964,
SHN,1965,
SHN,1966,
SHN,1967,
SHN,1968,
SHN,1969,
SHN,1970,
SHN,1971,
SHN,1972,
SHN,1973,
SHN,1974,
SHN,1975,
SHN,1976,
SHN,1977,
SHN,1978,
SHN,1979,
SHN,1980,
SHN,1981,
SHN,1982,
SHN,1983,
SHN,1984,
SHN,1985,
SHN,1986,
SHN,1987,
SHN,1988,
SHN,1989,
SHN,1990,
SHN,1991,
SHN,1992,
SHN,1993,
SHN,1994,
SHN,1995,
SHN,1996,
SHN,1997,
SHN,1998,
SHN,1999,
SHN,2000,
SHN,2001,
SHN,2002,
SHN,2003,
SHN,2004,
SHN,2005,
SHN,2006,
SHN,2007,
SHN,2008,
SHN,2009,
SHN,2010,
SHN,2011,
SHN,2012,
SHN,2013,
SHN,2014,
SHN,2015,
SHN,2016,
SHN,2017,
SHN,2018,
SHN,2019,
SHN,2020,
SHN,2021,
SHN,2022,
SHN,2023,
SHN,2024,
SHN,2025,
SLB,1950,0.892856999892857
SLB,1951,0.892856999892857
SLB,1952,0.892856999892857
SLB,1953,0.892856999892857
SLB,1954,0.892856999892857
SLB,1955,0.892856999892857
SLB,1956,0.892856999892857
SLB,1957,0.892856999892857
SLB,1958,0.892856999892857
SLB,1959,0.892856999892857
SLB,1960,0.8961
SLB,1961,0.8961
SLB,1962,0.8961
SLB,1963,0.8961
SLB,1964,0.8961
SLB,1965,0.8961
SLB,1966,0.8969
SLB,1967,0.8967
SLB,1968,0.8973
SLB,1969,0.8984
SLB,1970,0.896
SLB,1971,0.879
SLB,1972,0.8373
SLB,1973,0.7056
SLB,1974,0.6979
SLB,1975,0.763867
SLB,1976,0.818283
SLB,1977,0.901817
SLB,1978,0.873658
SLB,1979,0.865964
SLB,1980,0.829827
SLB,1981,0.870166
SLB,1982,0.971104
SLB,1983,1.148558
SLB,1984,1.273715
SLB,1985,1.480767
SLB,1986,1.7415
SLB,1987,2.003292
SLB,1988,2.082517
SLB,1989,2.293242
SLB,1990,2.528783
SLB,1991,2.71475
SLB,1992,2.9281
SLB,1993,3.187733
SLB,1994,3.291358
SLB,1995,3.4059
SLB,1996,3.566358
SLB,1997,3.716942
SLB,1998,4.815649
SLB,1999,4.838142
SLB,2000,5.088931
SLB,2001,5.277985
SLB,2002,6.748772
SLB,2003,7.505944
SLB,2004,7.484744
SLB,2005,7.529873
SLB,2006,7.609458
SLB,2007,7.652
SLB,2008,7.747917
SLB,2009,8.055042
SLB,2010,8.064501
SLB,2011,7.641259
SLB,2012,7.355203
SLB,2013,7.302135
SLB,2014,7.375345
SLB,2015,7.914689
SLB,2016,7.948153
SLB,2017,7.88739
SLB,2018,7.952505
SLB,2019,8.173399
SLB,2020,8.213413
SLB,2021,8.030103
SLB,2022,8.155529
SLB,2023,8.375597
SLB,2024,
SLB,2025,
SLE,1950,0.000714285999714286
SLE,1951,0.000714285999714286
SLE,1952,0.000714285999714286
SLE,1953,0.000714285999714286
SLE,1954,0.000714285999714286
SLE,1955,0.000714285999714286
SLE,1956,0.000714285999714286
SLE,1957,0.000714285999714286
SLE,1958,0.000714285999714286
SLE,1959,0.000714285999714286
SLE,1960,0.0006122698784
SLE,1961,0.0006122698784
SLE,1962,0.0006122698784
SLE,1963,0.0006122698784
SLE,1964,0.0006122698784
SLE,1965,0.000714286
SLE,1966,0.000714286
SLE,1967,0.000724207
SLE,1968,0.000833333
SLE,1969,0.000833333
SLE,1970,0.000833333
SLE,1971,0.000830894
SLE,1972,0.000800782
SLE,1973,0.000816342
SLE,1974,0.000855461
SLE,1975,0.000904022
SLE,1976,0.00111284
SLE,1977,0.0011465
SLE,1978,0.00104704
SLE,1979,0.00105697
SLE,1980,0.0010498
SLE,1981,0.0011591
SLE,1982,0.00123865
SLE,1983,0.00188533
SLE,1984,0.00250995
SLE,1985,0.005094
SLE,1986,0.016092
SLE,1987,0.034043
SLE,1988,0.032514
SLE,1989,0.059813
SLE,1990,0.15144583
SLE,1991,0.2953442
SLE,1992,0.499441833
SLE,1993,0.567458583
SLE,1994,0.586739708
SLE,1995,0.755215833
SLE,1996,0.9207325
SLE,1997,0.9814825
SLE,1998,1.563618
SLE,1999,1.804195
SLE,2000,2.092125
SLE,2001,1.986154167
SLE,2002,2.099033866
SLE,2003,2.347941667
SLE,2004,2.701296667
SLE,2005,2.889588
SLE,2006,2.961909
SLE,2007,2.985186
SLE,2008,2.981515
SLE,2009,3.38565
SLE,2010,3.978087
SLE,2011,4.349162
SLE,2012,4.344038
SLE,2013,4.332499
SLE,2014,4.524158
SLE,2015,5.076
SLE,2016,6.28994
SLE,2017,7.384432
SLE,2018,7.931632
SLE,2019,9.010221
SLE,2020,9.829927
SLE,2021,10.439425
SLE,2022,14.04765
SLE,2023,21.304875
SLE,2024,
SLE,2025,
SLV,1950,2.5000000015
SLV,1951,2.5000000015
SLV,1952,2.5000000015
SLV,1953,2.5000000015
SLV,1954,2.5000000015
SLV,1955,2.5000000015
SLV,1956,2.5000000015
SLV,1957,2.5000000015
SLV,1958,2.5000000015
SLV,1959,2.5000000015
SLV,1960,1
SLV,1961,1
SLV,1962,1
SLV,1963,1
SLV,1964,1
SLV,1965,1
SLV,1966,1
SLV,1967,1
SLV,1968,1
SLV,1969,1
SLV,1970,1
SLV,1971,1
SLV,1972,1
SLV,1973,1
SLV,1974,1
SLV,1975,1
SLV,1976,1
SLV,1977,1
SLV,1978,1
SLV,1979,1
SLV,1980,1
SLV,1981,1
SLV,1982,1
SLV,1983,1
SLV,1984,1
SLV,1985,1
SLV,1986,1
SLV,1987,1
SLV,1988,1
SLV,1989,1
SLV,1990,1
SLV,1991,1
SLV,1992,1
SLV,1993,1
SLV,1994,1
SLV,1995,1
SLV,1996,1
SLV,1997,1
SLV,1998,1
SLV,1999,1
SLV,2000,1
SLV,2001,1
SLV,2002,1
SLV,2003,1
SLV,2004,1
SLV,2005,1
SLV,2006,1
SLV,2007,1
SLV,2008,1
SLV,2009,1
SLV,2010,1
SLV,2011,1
SLV,2012,1
SLV,2013,1
SLV,2014,1
SLV,2015,1
SLV,2016,1
SLV,2017,1
SLV,2018,1
SLV,2019,1
SLV,2020,1
SLV,2021,1
SLV,2022,1
SLV,2023,1
SLV,2024,1
SLV,2025,
SMR,1950,
SMR,1951,
SMR,1952,
SMR,1953,
SMR,1954,
SMR,1955,
SMR,1956,
SMR,1957,
SMR,1958,
SMR,1959,
SMR,1960,
SMR,1961,
SMR,1962,
SMR,1963,
SMR,1964,
SMR,1965,
SMR,1966,
SMR,1967,
SMR,1968,
SMR,1969,
SMR,1970,
SMR,1971,
SMR,1972,583.217499999417
SMR,1973,582.995833331917
SMR,1974,650.343333331833
SMR,1975,652.849166666
SMR,1976,832.334999999667
SMR,1977,882.38833333125
SMR,1978,848.663333330917
SMR,1979,830.861666665917
SMR,1980,856.447499997417
SMR,1981,1136.76499999958
SMR,1982,1352.50999999808
SMR,1983,1518.84833333283
SMR,1984,1756.96083333183
SMR,1985,1909.439166664
SMR,1986,1490.80999999875
SMR,1987,1296.07
SMR,1988,1301.6275
SMR,1989,1372.09333333333
SMR,1990,1198.10166666667
SMR,1991,1240.61333333333
SMR,1992,1232.40583333333
SMR,1993,1573.66586666667
SMR,1994,1612.44498333333
SMR,1995,1628.93315833333
SMR,1996,1542.94696666667
SMR,1997,0.879576195468607
SMR,1998,0.89667608339746
SMR,1999,0.938283
SMR,2000,1.082705
SMR,2001,1.116533
SMR,2002,1.057559
SMR,2003,0.884048
SMR,2004,0.803922
SMR,2005,0.8038
SMR,2006,0.796433
SMR,2007,0.729672
SMR,2008,0.679923
SMR,2009,0.716958
SMR,2010,0.754309
SMR,2011,0.718414
SMR,2012,0.778338
SMR,2013,0.752945
SMR,2014,0.752728
SMR,2015,0.901296
SMR,2016,0.903421
SMR,2017,0.885206
SMR,2018,0.846773
SMR,2019,0.893276
SMR,2020,0.875506
SMR,2021,0.845494
SMR,2022,0.949624
SMR,2023,0.92484
SMR,2024,0.924367447270267
SMR,2025,
SOM,1950,7.14286000614286
SOM,1951,7.14286000614286
SOM,1952,7.14286000614286
SOM,1953,7.14286000614286
SOM,1954,7.14286000614286
SOM,1955,7.14286000614286
SOM,1956,7.14286000614286
SOM,1957,7.14286000614286
SOM,1958,7.14286000614286
SOM,1959,7.14286000614286
SOM,1960,7.14286
SOM,1961,7.14286
SOM,1962,7.14286
SOM,1963,7.14286
SOM,1964,7.14286
SOM,1965,7.14286
SOM,1966,7.14286
SOM,1967,7.14286
SOM,1968,7.14286
SOM,1969,7
SOM,1970,7
SOM,1971,7.128558
SOM,1972,6.980125
SOM,1973,6.2815
SOM,1974,6.295
SOM,1975,6.295
SOM,1976,6.295
SOM,1977,13.8
SOM,1978,14.48
SOM,1979,15.24
SOM,1980,28.781
SOM,1981,31.54
SOM,1982,37.583
SOM,1983,47.768
SOM,1984,79.058
SOM,1985,99.68
SOM,1986,129.59
SOM,1987,166.45
